id	node1	label	node2
P5815-datatype	P5815	datatype	external-id
P5816-datatype	P5816	datatype	wikibase-item
P5817-datatype	P5817	datatype	wikibase-item
P5818-datatype	P5818	datatype	external-id
P5819-datatype	P5819	datatype	external-id
P582-datatype	P582	datatype	time
P5820-datatype	P5820	datatype	external-id
P5821-datatype	P5821	datatype	external-id
P5822-datatype	P5822	datatype	quantity
P5823-datatype	P5823	datatype	external-id
P5824-datatype	P5824	datatype	wikibase-item
P5825-datatype	P5825	datatype	string
P5826-datatype	P5826	datatype	wikibase-item
P5827-datatype	P5827	datatype	external-id
P5828-datatype	P5828	datatype	wikibase-item
P5829-datatype	P5829	datatype	external-id
P5830-datatype	P5830	datatype	wikibase-form
P5831-datatype	P5831	datatype	monolingualtext
P5832-datatype	P5832	datatype	wikibase-item
P5833-datatype	P5833	datatype	external-id
P5834-datatype	P5834	datatype	external-id
P5835-datatype	P5835	datatype	external-id
P5836-datatype	P5836	datatype	external-id
P5838-datatype	P5838	datatype	external-id
P5839-datatype	P5839	datatype	external-id
P5840-datatype	P5840	datatype	external-id
P5841-datatype	P5841	datatype	wikibase-item
P5842-datatype	P5842	datatype	external-id
P5843-datatype	P5843	datatype	external-id
P5844-datatype	P5844	datatype	external-id
P5845-datatype	P5845	datatype	external-id
P5846-datatype	P5846	datatype	external-id
P5847-datatype	P5847	datatype	external-id
P5848-datatype	P5848	datatype	external-id
P5849-datatype	P5849	datatype	external-id
P585-datatype	P585	datatype	time
P5851-datatype	P5851	datatype	external-id
P5852-datatype	P5852	datatype	wikibase-item
P5858-datatype	P5858	datatype	external-id
P5859-datatype	P5859	datatype	external-id
P586-datatype	P586	datatype	external-id
P5860-datatype	P5860	datatype	external-id
P5862-datatype	P5862	datatype	external-id
P5863-datatype	P5863	datatype	external-id
P5864-datatype	P5864	datatype	external-id
P5865-datatype	P5865	datatype	external-id
P5866-datatype	P5866	datatype	external-id
P5867-datatype	P5867	datatype	external-id
P5868-datatype	P5868	datatype	external-id
P5869-datatype	P5869	datatype	wikibase-item
P587-datatype	P587	datatype	external-id
P5870-datatype	P5870	datatype	external-id
P5871-datatype	P5871	datatype	external-id
P5872-datatype	P5872	datatype	wikibase-item
P5873-datatype	P5873	datatype	wikibase-item
P5874-datatype	P5874	datatype	external-id
P5875-datatype	P5875	datatype	external-id
P5876-datatype	P5876	datatype	external-id
P5877-datatype	P5877	datatype	external-id
P5878-datatype	P5878	datatype	string
P5879-datatype	P5879	datatype	external-id
P588-datatype	P588	datatype	wikibase-item
P5880-datatype	P5880	datatype	wikibase-item
P5881-datatype	P5881	datatype	wikibase-item
P5882-datatype	P5882	datatype	external-id
P5883-datatype	P5883	datatype	external-id
P5884-datatype	P5884	datatype	external-id
P5885-datatype	P5885	datatype	external-id
P5886-datatype	P5886	datatype	wikibase-item
P5887-datatype	P5887	datatype	external-id
P5888-datatype	P5888	datatype	external-id
P589-datatype	P589	datatype	wikibase-item
P5890-datatype	P5890	datatype	external-id
P5891-datatype	P5891	datatype	external-id
P5892-datatype	P5892	datatype	external-id
P5893-datatype	P5893	datatype	quantity
P5894-datatype	P5894	datatype	quantity
P5895-datatype	P5895	datatype	quantity
P5896-datatype	P5896	datatype	quantity
P5897-datatype	P5897	datatype	quantity
P5898-datatype	P5898	datatype	quantity
P5899-datatype	P5899	datatype	quantity
P59-datatype	P59	datatype	wikibase-item
P590-datatype	P590	datatype	external-id
P5900-datatype	P5900	datatype	quantity
P5901-datatype	P5901	datatype	string
P5902-datatype	P5902	datatype	external-id
P5903-datatype	P5903	datatype	external-id
P5904-datatype	P5904	datatype	external-id
P5905-datatype	P5905	datatype	external-id
P5906-datatype	P5906	datatype	external-id
P5908-datatype	P5908	datatype	external-id
P5909-datatype	P5909	datatype	external-id
P591-datatype	P591	datatype	string
P5910-datatype	P5910	datatype	string
P5911-datatype	P5911	datatype	wikibase-item
P5912-datatype	P5912	datatype	external-id
P5913-datatype	P5913	datatype	wikibase-item
P5914-datatype	P5914	datatype	external-id
P5915-datatype	P5915	datatype	external-id
P5916-datatype	P5916	datatype	external-id
P5917-datatype	P5917	datatype	external-id
P5918-datatype	P5918	datatype	external-id
P592-datatype	P592	datatype	external-id
P5920-datatype	P5920	datatype	wikibase-lexeme
P5921-datatype	P5921	datatype	external-id
P5922-datatype	P5922	datatype	external-id
P5923-datatype	P5923	datatype	wikibase-item
P5925-datatype	P5925	datatype	external-id
P5926-datatype	P5926	datatype	external-id
P5927-datatype	P5927	datatype	external-id
P5928-datatype	P5928	datatype	external-id
P5929-datatype	P5929	datatype	quantity
P593-datatype	P593	datatype	string
P5930-datatype	P5930	datatype	external-id
P5931-datatype	P5931	datatype	external-id
P5932-datatype	P5932	datatype	external-id
P5933-datatype	P5933	datatype	external-id
P5934-datatype	P5934	datatype	external-id
P5935-datatype	P5935	datatype	external-id
P5936-datatype	P5936	datatype	external-id
P5937-datatype	P5937	datatype	external-id
P5938-datatype	P5938	datatype	external-id
P5939-datatype	P5939	datatype	external-id
P594-datatype	P594	datatype	external-id
P5940-datatype	P5940	datatype	wikibase-item
P5941-datatype	P5941	datatype	external-id
P5942-datatype	P5942	datatype	external-id
P5944-datatype	P5944	datatype	external-id
P5945-datatype	P5945	datatype	external-id
P5946-datatype	P5946	datatype	external-id
P5947-datatype	P5947	datatype	quantity
P5948-datatype	P5948	datatype	external-id
P5949-datatype	P5949	datatype	string
P595-datatype	P595	datatype	external-id
P5950-datatype	P5950	datatype	external-id
P5951-datatype	P5951	datatype	external-id
P5952-datatype	P5952	datatype	external-id
P5953-datatype	P5953	datatype	external-id
P5954-datatype	P5954	datatype	external-id
P5955-datatype	P5955	datatype	external-id
P5956-datatype	P5956	datatype	external-id
P5957-datatype	P5957	datatype	external-id
P5958-datatype	P5958	datatype	external-id
P5959-datatype	P5959	datatype	external-id
P5960-datatype	P5960	datatype	external-id
P5961-datatype	P5961	datatype	wikibase-item
P5962-datatype	P5962	datatype	commonsMedia
P5963-datatype	P5963	datatype	external-id
P5964-datatype	P5964	datatype	external-id
P5965-datatype	P5965	datatype	external-id
P5966-datatype	P5966	datatype	external-id
P5967-datatype	P5967	datatype	wikibase-item
P5968-datatype	P5968	datatype	external-id
P5969-datatype	P5969	datatype	external-id
P597-datatype	P597	datatype	external-id
P5970-datatype	P5970	datatype	wikibase-item
P5971-datatype	P5971	datatype	external-id
P5972-datatype	P5972	datatype	wikibase-sense
P5973-datatype	P5973	datatype	wikibase-sense
P5974-datatype	P5974	datatype	wikibase-sense
P5975-datatype	P5975	datatype	wikibase-sense
P5976-datatype	P5976	datatype	wikibase-sense
P5977-datatype	P5977	datatype	wikibase-sense
P5978-datatype	P5978	datatype	wikibase-lexeme
P5979-datatype	P5979	datatype	wikibase-sense
P598-datatype	P598	datatype	wikibase-item
P5980-datatype	P5980	datatype	wikibase-sense
P5981-datatype	P5981	datatype	external-id
P5982-datatype	P5982	datatype	quantity
P5983-datatype	P5983	datatype	external-id
P5984-datatype	P5984	datatype	external-id
P5985-datatype	P5985	datatype	external-id
P5986-datatype	P5986	datatype	external-id
P5987-datatype	P5987	datatype	external-id
P5988-datatype	P5988	datatype	external-id
P5989-datatype	P5989	datatype	external-id
P599-datatype	P599	datatype	external-id
P5990-datatype	P5990	datatype	external-id
P5991-datatype	P5991	datatype	quantity
P5992-datatype	P5992	datatype	quantity
P5993-datatype	P5993	datatype	quantity
P5994-datatype	P5994	datatype	string
P5995-datatype	P5995	datatype	wikibase-item
P5996-datatype	P5996	datatype	wikibase-item
P5997-datatype	P5997	datatype	string
P5998-datatype	P5998	datatype	wikibase-item
P5999-datatype	P5999	datatype	external-id
P6-datatype	P6	datatype	wikibase-item
P600-datatype	P600	datatype	external-id
P6000-datatype	P6000	datatype	quantity
P6001-datatype	P6001	datatype	wikibase-item
P6002-datatype	P6002	datatype	external-id
P6003-datatype	P6003	datatype	external-id
P6004-datatype	P6004	datatype	external-id
P6005-datatype	P6005	datatype	external-id
P6006-datatype	P6006	datatype	external-id
P6007-datatype	P6007	datatype	external-id
P6008-datatype	P6008	datatype	external-id
P6009-datatype	P6009	datatype	external-id
P6010-datatype	P6010	datatype	external-id
P6011-datatype	P6011	datatype	external-id
P6012-datatype	P6012	datatype	external-id
P6013-datatype	P6013	datatype	external-id
P6014-datatype	P6014	datatype	quantity
P6015-datatype	P6015	datatype	external-id
P6016-datatype	P6016	datatype	external-id
P6017-datatype	P6017	datatype	external-id
P6018-datatype	P6018	datatype	external-id
P6019-datatype	P6019	datatype	external-id
P6020-datatype	P6020	datatype	external-id
P6021-datatype	P6021	datatype	external-id
P6022-datatype	P6022	datatype	wikibase-item
P6023-datatype	P6023	datatype	external-id
P6024-datatype	P6024	datatype	external-id
P6025-datatype	P6025	datatype	external-id
P6028-datatype	P6028	datatype	external-id
P6030-datatype	P6030	datatype	external-id
P6032-datatype	P6032	datatype	external-id
P6033-datatype	P6033	datatype	external-id
P6034-datatype	P6034	datatype	external-id
P6035-datatype	P6035	datatype	external-id
P6036-datatype	P6036	datatype	external-id
P6037-datatype	P6037	datatype	external-id
P6038-datatype	P6038	datatype	external-id
P6039-datatype	P6039	datatype	external-id
P604-datatype	P604	datatype	external-id
P6040-datatype	P6040	datatype	external-id
P6041-datatype	P6041	datatype	external-id
P6042-datatype	P6042	datatype	external-id
P6043-datatype	P6043	datatype	external-id
P6044-datatype	P6044	datatype	external-id
P6045-datatype	P6045	datatype	external-id
P6046-datatype	P6046	datatype	external-id
P6047-datatype	P6047	datatype	external-id
P6048-datatype	P6048	datatype	external-id
P6049-datatype	P6049	datatype	external-id
P605-datatype	P605	datatype	external-id
P6050-datatype	P6050	datatype	external-id
P6051-datatype	P6051	datatype	external-id
P6052-datatype	P6052	datatype	external-id
P6053-datatype	P6053	datatype	external-id
P6054-datatype	P6054	datatype	external-id
P6055-datatype	P6055	datatype	external-id
P6056-datatype	P6056	datatype	external-id
P6057-datatype	P6057	datatype	external-id
P6058-datatype	P6058	datatype	external-id
P6059-datatype	P6059	datatype	external-id
P606-datatype	P606	datatype	time
P6060-datatype	P6060	datatype	external-id
P6061-datatype	P6061	datatype	external-id
P6062-datatype	P6062	datatype	external-id
P6063-datatype	P6063	datatype	external-id
P6064-datatype	P6064	datatype	external-id
P6065-datatype	P6065	datatype	external-id
P6066-datatype	P6066	datatype	external-id
P6067-datatype	P6067	datatype	external-id
P6068-datatype	P6068	datatype	external-id
P6069-datatype	P6069	datatype	quantity
P607-datatype	P607	datatype	wikibase-item
P6070-datatype	P6070	datatype	external-id
P6071-datatype	P6071	datatype	external-id
P6072-datatype	P6072	datatype	wikibase-sense
P6073-datatype	P6073	datatype	quantity
P6075-datatype	P6075	datatype	quantity
P6076-datatype	P6076	datatype	quantity
P6077-datatype	P6077	datatype	external-id
P6078-datatype	P6078	datatype	external-id
P6079-datatype	P6079	datatype	external-id
P608-datatype	P608	datatype	wikibase-item
P6080-datatype	P6080	datatype	external-id
P6081-datatype	P6081	datatype	external-id
P6082-datatype	P6082	datatype	external-id
P6083-datatype	P6083	datatype	external-id
P6084-datatype	P6084	datatype	wikibase-item
P6086-datatype	P6086	datatype	wikibase-item
P6087-datatype	P6087	datatype	wikibase-item
P6088-datatype	P6088	datatype	quantity
P6089-datatype	P6089	datatype	quantity
P609-datatype	P609	datatype	wikibase-item
P6090-datatype	P6090	datatype	external-id
P6091-datatype	P6091	datatype	external-id
P6092-datatype	P6092	datatype	external-id
P6093-datatype	P6093	datatype	external-id
P6094-datatype	P6094	datatype	external-id
P6095-datatype	P6095	datatype	wikibase-item
P6096-datatype	P6096	datatype	external-id
P6097-datatype	P6097	datatype	external-id
P6098-datatype	P6098	datatype	external-id
P6099-datatype	P6099	datatype	wikibase-item
P61-datatype	P61	datatype	wikibase-item
P610-datatype	P610	datatype	wikibase-item
P6100-datatype	P6100	datatype	external-id
P6101-datatype	P6101	datatype	external-id
P6102-datatype	P6102	datatype	external-id
P6103-datatype	P6103	datatype	external-id
P6104-datatype	P6104	datatype	wikibase-item
P6105-datatype	P6105	datatype	external-id
P6106-datatype	P6106	datatype	wikibase-item
P6107-datatype	P6107	datatype	url
P6108-datatype	P6108	datatype	url
P6109-datatype	P6109	datatype	external-id
P611-datatype	P611	datatype	wikibase-item
P6110-datatype	P6110	datatype	external-id
P6111-datatype	P6111	datatype	external-id
P6112-datatype	P6112	datatype	wikibase-item
P6113-datatype	P6113	datatype	external-id
P6114-datatype	P6114	datatype	external-id
P6115-datatype	P6115	datatype	external-id
P6116-datatype	P6116	datatype	wikibase-item
P6117-datatype	P6117	datatype	external-id
P6118-datatype	P6118	datatype	wikibase-item
P6119-datatype	P6119	datatype	external-id
P612-datatype	P612	datatype	wikibase-item
P6120-datatype	P6120	datatype	external-id
P6122-datatype	P6122	datatype	external-id
P6123-datatype	P6123	datatype	external-id
P6124-datatype	P6124	datatype	external-id
P6125-datatype	P6125	datatype	quantity
P6126-datatype	P6126	datatype	external-id
P6127-datatype	P6127	datatype	external-id
P6128-datatype	P6128	datatype	external-id
P613-datatype	P613	datatype	string
P6130-datatype	P6130	datatype	external-id
P6131-datatype	P6131	datatype	external-id
P6132-datatype	P6132	datatype	external-id
P6133-datatype	P6133	datatype	external-id
P6134-datatype	P6134	datatype	external-id
P6135-datatype	P6135	datatype	external-id
P6136-datatype	P6136	datatype	external-id
P6137-datatype	P6137	datatype	external-id
P6138-datatype	P6138	datatype	external-id
P6139-datatype	P6139	datatype	external-id
P6140-datatype	P6140	datatype	external-id
P6141-datatype	P6141	datatype	external-id
P6142-datatype	P6142	datatype	external-id
P6143-datatype	P6143	datatype	external-id
P6144-datatype	P6144	datatype	external-id
P6145-datatype	P6145	datatype	external-id
P6146-datatype	P6146	datatype	external-id
P6147-datatype	P6147	datatype	external-id
P6148-datatype	P6148	datatype	external-id
P6149-datatype	P6149	datatype	wikibase-item
P6150-datatype	P6150	datatype	external-id
P6151-datatype	P6151	datatype	external-id
P6152-datatype	P6152	datatype	external-id
P6153-datatype	P6153	datatype	wikibase-item
P6154-datatype	P6154	datatype	external-id
P6155-datatype	P6155	datatype	external-id
P6156-datatype	P6156	datatype	external-id
P6157-datatype	P6157	datatype	external-id
P6158-datatype	P6158	datatype	external-id
P6159-datatype	P6159	datatype	external-id
P6160-datatype	P6160	datatype	external-id
P6161-datatype	P6161	datatype	external-id
P6162-datatype	P6162	datatype	external-id
P6163-datatype	P6163	datatype	external-id
P6164-datatype	P6164	datatype	external-id
P6165-datatype	P6165	datatype	external-id
P6166-datatype	P6166	datatype	wikibase-item
P6167-datatype	P6167	datatype	external-id
P6168-datatype	P6168	datatype	external-id
P6169-datatype	P6169	datatype	external-id
P617-datatype	P617	datatype	string
P6170-datatype	P6170	datatype	external-id
P6171-datatype	P6171	datatype	external-id
P6172-datatype	P6172	datatype	external-id
P6173-datatype	P6173	datatype	external-id
P6174-datatype	P6174	datatype	external-id
P6175-datatype	P6175	datatype	external-id
P6176-datatype	P6176	datatype	external-id
P6177-datatype	P6177	datatype	external-id
P6178-datatype	P6178	datatype	external-id
P6179-datatype	P6179	datatype	external-id
P618-datatype	P618	datatype	wikibase-item
P6180-datatype	P6180	datatype	external-id
P6181-datatype	P6181	datatype	external-id
P6182-datatype	P6182	datatype	external-id
P6183-datatype	P6183	datatype	external-id
P6184-datatype	P6184	datatype	wikibase-item
P6185-datatype	P6185	datatype	wikibase-item
P6186-datatype	P6186	datatype	wikibase-item
P6187-datatype	P6187	datatype	external-id
P6188-datatype	P6188	datatype	external-id
P6189-datatype	P6189	datatype	external-id
P619-datatype	P619	datatype	time
P6190-datatype	P6190	datatype	external-id
P6191-datatype	P6191	datatype	wikibase-item
P6192-datatype	P6192	datatype	external-id
